Index,ACWI,SPUU,HOLD,ARKG,ARKQ,ARKW,ARKK,FMB,FTHI,FTLB,LDUR,CHNA,SYE,SYG,SYV,IWV,SCHB,FNDB,VT,VTI,VXUS,VTHR,DIA,RSP,IOO,IVV,SPY,VOO,IWM,OEF,CVY,RPG,RPV,IWB,IWF,IWD,IVW,IVE,PKW,PRF,SPLV,SCHX,SCHG,SCHV,SCHD,FNDX,SDY,VOOG,VOOV,VV,VUG,VTV,MGC,MGK,MGV,VONE,VONG,VONV,VIG,VYM,DTN,DLN,MDY,DVY,IWR,IWP,IWS,IJH,IJK,IJJ,PDP,SCHM,IVOO,IVOG,IVOV,VO,VOT,VOE,VXF,DON,IWC,IWO,IWN,IJR,IJT,IJS,SCHA,FNDA,VIOO,VIOG,VIOV,VB,VBK,VBR,VTWO,VTWG,VTWV,EEB,ECON,IDV,ACWX,BKF,EFA,EFG,EFV,SCZ,EEM,PID,SCHC,SCHE,SCHF,FNDF,FNDC,FNDE,DWX,VEA,VWO,VEU,VSS,DEM,DGS,AAXJ,EZU,EPP,IEV,ILF,FEZ,VGK,VPL,HEDJ,DFE,GXF,EWA,EWC,EWG,EWI,EWJ,EWD,EWL,EWP,EWU,DXJ,NORW,EWZ,FXI,EWH,EWW,EPHE,RSX,EWS,EWM,EWY,EWT,EPI,ARGT,GXG,XLY,IYC,ITB,XHB,VCR,XLP,IYK,VDC,AMLP,XLE,IYE,IGE,OIH,XOP,VDE,QCLN,XLF,IYF,KBE,KRE,VFH,FXH,FBT,XLV,IYH,IBB,PJP,XBI,VHT,XLI,IYJ,VIS,XLB,IYM,GDX,GDXJ,VAW,FDN,XLK,IYW,IGV,VGT,IYZ,VOX,XLU,IDU,VPU,RXI,KXI,IXC,IXG,IXJ,GUNR,MXI,IXN,IXP,JXI,HYLD,TDTT,IEI,AGG,SHY,TIP,HYG,LQD,IEF,TLT,FLOT,GVI,EMB,MBB,MUB,SHV,HYD,HYS,STPZ,MINT,BOND,PCY,BKLN,SCHZ,SCHP,SCHO,SCHR,JNK,BIL,CWB,BWX,SJNK,TFI,SHM,EDV,BIV,VCIT,VGIT,BLV,VCLT,VGLT,VMBS,BSV,VCSH,VGSH,VTIP,BND,BNDX,RJI,DJP,GSG,DBC,RJA,JJA,DBA,RJN,OIL,UNG,USO,RJZ,JJM,JJC,DBB,SGOL,IAU,GLD,SIVR,SLV,PALL,PPLT,ICF,IFEU,IYR,REM,SCHH,RWO,RWX,RWR,VNQ,VNQI,HDGE,DOG,SH,MYY,SBB,PSQ,RWM,EFZ,MIDU,SPXL,ERX,FAS,TNA,DDM,QLD,UWM,SSO,UPRO,SDS,SPXU,TZA,QID,SKF,TWM,DXD,SRS,MZZ,DUG,ERY,FAZ,AADR,FWDB,FWDD,FWDI,MINC,VEGA,RIGS,SYLD,EMLP,FMF,FPE,FTSL,HYLS,RAVI,FTSD,GSY,HECO,HUSE,ICSH,NEAR,MUNI,SMMU,PHDG,PSR,GAL,INKM,RLY,SRLN,ULST,ALD,BZF,CEW,CYB,ELD,EMCB,USDU
1/1/2014,-0.047445876,-0.036810336,-0.000137776,0.071961994,-0.02130753,0.010428403,0.030130913,0.022026203,-0.009379336,-0.009839406,0.00607828,0.092643244,-0.007478317,-0.016084823,-0.018144015,-0.032515994,-0.032516165,-0.041844024,-0.045462379,-0.03220676,-0.055542841,-0.028387502,-0.053323993,-0.030061221,-0.050584563,-0.035528001,-0.035884499,-0.035932022,-0.028131395,-0.041277516,-0.021216755,-0.00943287,-0.041223982,-0.032909269,-0.029518182,-0.036552504,-0.029806891,-0.040841452,-0.05021898,-0.038594001,-0.026068122,-0.032744692,-0.024614943,-0.043403477,-0.045481694,-0.040072461,-0.030478791,-0.031263625,-0.041822703,-0.033820374,-0.030996912,-0.037614584,-0.036930922,-0.034387185,-0.03760041,-0.031623674,-0.030172875,-0.036871693,-0.051405034,-0.040775182,-0.033259693,-0.039402172,-0.022444887,-0.026846227,-0.019389195,-0.022779969,-0.018430725,-0.022139807,-0.026173137,-0.016832013,-0.019284581,-0.018601453,-0.023472378,-0.026278201,-0.01497889,-0.02419531,-0.021390675,-0.026160403,-0.019043421,-0.022702431,-0.005338919,-0.016218116,-0.039566242,-0.037722807,-0.039905513,-0.035775447,-0.021953579,-0.034160335,-0.04171597,-0.042747664,-0.037945609,-0.020768754,-0.011513485,-0.02822648,-0.027770356,-0.019264828,-0.038183307,-0.11324796,-0.104616803,-0.051376359,-0.062554884,-0.095708095,-0.053413257,-0.059663406,-0.04982228,-0.028047711,-0.090322513,-0.051808009,-0.034420125,-0.093239051,-0.04840959,-0.046128133,-0.033989291,-0.088705227,-0.052791732,-0.053467724,-0.088116993,-0.059700876,-0.026279802,-0.093176398,-0.06637709,-0.075396964,-0.052336724,-0.06315554,-0.047031982,-0.115793775,-0.059558623,-0.046827675,-0.070625363,-0.041592898,0.002244383,-0.042881629,-0.056121153,-0.043096647,-0.06269306,-0.003212288,-0.06905181,-0.048901997,-0.030468752,-0.018051506,-0.047569551,-0.086868333,-0.074061853,-0.12982881,-0.104000365,-0.074556352,-0.078120631,-0.02046116,-0.133580875,-0.074867723,-0.073427345,-0.091082238,-0.060754711,-0.074990855,-0.117591333,-0.150758777,-0.061878586,-0.046625827,0,-0.053350265,-0.05908725,-0.053033458,-0.056740617,-0.0547033,0.000561894,-0.059706957,-0.064419625,-0.048398629,-0.05538551,-0.041411901,-0.06325803,0.045809582,-0.03728305,-0.03607204,-0.038726386,-0.059870801,-0.031327876,0.040164424,0.084236985,0.009335849,0.014826233,0.079751327,0.022373119,0.142962561,0.01852175,-0.043608504,-0.044783745,-0.041330393,-0.048314217,-0.048691782,0.105455169,0.13083058,-0.044359283,0.002502663,-0.026078773,-0.017220957,0.000121663,-0.023732816,-0.030740104,-0.028369081,0.029326025,0.026874533,0.027126619,-0.057018428,-0.061001606,-0.064014032,-0.050179153,0.00266805,-0.044094125,-0.047307238,-0.035563103,-0.048131581,-0.00203917,0.010504293,0.001203023,0.012748323,0.015291404,0.002012844,0.02080127,0.003975464,0.018652973,0.030173101,0.061120898,-0.000788945,0.008553932,-0.008169196,0.018570006,0.025317563,-9.08E-05,0.030321234,-0.00235348,0.003773434,0.000572402,0.015537288,-0.00618285,0.004574129,0.01715164,0.023226565,0.000790825,0.015246893,0.005654777,0,0.01191237,0.004492823,0.001295436,0.025395098,0.002467085,0.092674827,0.021792649,0.020111266,0.016937121,0.048410779,0.035859744,0.060027485,0.01690512,0.005240568,0.004626819,0.001149248,0.001620335,0.015370975,0.014207913,-0.016039826,0.001359592,-0.022303391,-0.030869066,-0.006293287,-0.00603578,0.016360295,-0.010123008,-0.016572599,0.15587534,-0.014832018,-0.028721101,-0.049059924,-0.064522436,-0.058624899,0.033481823,0.032845058,0.033617263,-0.014690767,-0.013993662,-0.01330277,0.002834168,0.045266241,-0.014845391,0.033822468,0.056531428,0.037311859,0.000722024,-0.042643923,0.038130143,0.041862366,-0.054699585,0.043701856,0.051139909,0.033901555,0.020354198,0.036144481,0.016304855,0.025154963,0.051082457,-0.074791443,-0.113930695,-0.183390222,-0.112894811,-0.092910756,-0.109510206,-0.041617149,-0.058804774,-0.075098547,-0.113341086,0.067463253,0.100304641,0.068324783,0.03248848,0.062311668,0.04787934,0.103498833,-0.075498543,0.030408693,0.122805511,0.165025609,0.092769937,-0.033376867,0.010483955,-0.027977353,-0.028110726,0.00754109,-0.01328788,0.0037472,-0.033936707,0.006788318,-0.020166421,0.024683518,0.005728383,0.00847721,0.001060979,0.003239754,0.00159357,-0.024154343,-0.02173681,0.001197796,0.001593618,0.013619569,0.003101394,-0.032431218,0.037486102,-0.029817076,-0.005907394,-0.032170453,0.003790831,0.000498389,-0.015600894,-0.012212927,-0.028826159,0.002743438,-0.041714457,-0.009542399,0.009906983
2/1/2014,0.050738036,0.108601469,-0.000299983,0.07054102,0.091328092,0.094784768,0.118974197,0.012242305,0.031880924,0.018646959,0.002888044,-0.083603258,0.045839768,0.051701628,0.032897229,0.046159387,0.046416004,0.041844024,0.050835207,0.047518082,0.054396651,0.042514716,0.041918055,0.051994326,0.049678105,0.044589894,0.04451021,0.044643733,0.046681998,0.038237188,0.031658602,0.072948343,0.043832524,0.046961345,0.050016451,0.041953681,0.050849674,0.037089788,0.056697351,0.042324686,0.037226531,0.044920535,0.050363903,0.042175125,0.038089542,0.04080658,0.036519574,0.052536132,0.038159134,0.045426988,0.054574642,0.038922859,0.043401196,0.051215009,0.036327063,0.043650408,0.050275684,0.041477384,0.047810196,0.035465763,0.038867335,0.037385299,0.047477186,0.035776121,0.056432839,0.0606961,0.05283429,0.048615489,0.052911735,0.04323751,0.058610085,0.055827017,0.048249013,0.051777759,0.04183373,0.058854101,0.064014846,0.052508607,0.053626184,0.048110173,0.045521807,0.046526853,0.044579079,0.043114505,0.042347475,0.045257362,0.049939324,0.051163832,0.043848007,0.041371362,0.050624909,0.049545987,0.050089273,0.048458042,0.04565105,0.047680879,0.045486546,0.030242543,0.055045177,0.067067269,0.055243166,0.0216615,0.059504938,0.057983127,0.059911082,0.061988543,0.03322029,0.048545251,0.066785493,0.034214009,0.04840959,0.062452097,0.051274475,0.017342652,0.060768215,0.057776855,0.031873426,0.054760497,0.069252191,0.021702532,0.046435414,0.038924877,0.067446653,0.067852479,0.069537691,0.024847725,0.063343222,0.070856547,0.039476521,0.036778111,0.077612261,0.085578453,0.079642092,0.043782189,0.061117497,0.065985284,0.024412856,0.067154816,0.067074453,0.046675956,0.06560514,0.023325826,0.075859901,0.043874849,0.023153825,0.053957226,-0.041723518,0.098944695,-0.033000936,0.036163073,0.041964064,0.033969277,0.035472489,0.043537735,0.086963496,0.033388934,0.062028193,0.062562008,0.057538678,0.075035196,0.063703736,0.038266978,0.041794447,0.038216402,-0.006314025,0.049942974,0.053066174,0.055746122,0.07086743,0.058197179,0.054200348,0.097440277,0.029936731,0.035198213,0.033588265,0.041981974,0.033351692,0.053499092,0.10317903,0.060330244,0.059753525,0.072573063,0.086980858,0.086123306,0.057724774,0.039774094,0.040731311,0.040029825,0.066749751,0.064046887,0.097321414,0.155401232,0.065253236,0.069359443,0.043002028,0.045426618,0.054644318,0.047460447,-0.001735861,-0.006414707,0.033944332,0.031796095,0.032650195,0.054040824,0.046155325,0.057281719,0.037643285,0.069355609,0.055108914,0.055615316,0.047023166,0.018265499,0.054938198,0.014635118,0.002402181,0.001464589,0.003754212,0.000390362,0.004357216,0.022817277,0.011383068,0.003568624,0.005226708,0.000552466,0.002818569,0.033866712,0.003481705,0.010401674,0.000181431,0.021126936,0.014371477,0.002069295,0.001755714,0.002535781,0.034110996,0.001751351,0.004310006,0.004064954,0.001104867,0.002756901,0.022845031,0.000218164,0.045712224,0.022352854,0.00987157,0.009014438,0.004796827,0.003485061,0.007793073,0.012316828,0.002965816,0.010018532,0.013713486,0.004944787,0.003198162,0.001573651,0.003804224,0.000557794,0.002829445,0.004690118,0.004742538,0.05563708,0.066489819,0.046852122,0.049019728,0.069497794,0.116220273,0.104670623,0.041287003,0.05933035,0.053544686,0.054248776,0.045565969,0.01126769,0.000514536,0.023618286,0.061090772,0.062620776,0.060815694,0.096174692,0.098016487,0.053837406,0.048978047,0.049411304,0.085127885,0.046415486,0.041772972,0.051213682,0.050667601,0.04941726,0.050948589,0.049412667,0.038974722,-0.051569717,-0.043889488,-0.046264591,-0.051125856,-0.045213228,-0.053139321,-0.049743741,-0.06259435,0.135114402,0.129328854,0.142280867,0.092985723,0.130177548,0.083192027,0.097648293,0.091177576,0.086731195,0.127977589,-0.092037809,-0.140587651,-0.156998268,-0.105109401,-0.073278587,-0.101231028,-0.089016412,-0.09640953,-0.095146762,-0.113098748,-0.162543657,-0.112498215,0.059455033,0.015044783,0.044754173,0.042740059,0.005736689,0.026401505,0.014265674,0.056493096,0.012187735,0.015013821,0.018278588,0.002713822,0.015938506,0.001965092,0.000477477,0.001223979,0.052276729,0.039919181,0.001416597,0.000697237,0.008497223,0.001983997,0.035653143,0.037112164,0.03800924,0.032704786,0.041077697,-0.001071653,0.002002509,0.01707776,0.036764577,0.020315511,-0.00983292,0.028208567,0.023815812,-0.015498123
3/1/2014,0.005692128,0.007019722,0.001158525,-0.053653554,0.024855078,-0.013193539,-0.011456416,0.002609198,0.010491339,0.01711151,-0.000447755,-0.150659278,-0.013187773,-0.016020128,0.010190524,0.00522936,0.006096481,0.020207893,0.004853871,0.005080821,0.004917449,0.006432086,0.009186552,0.006046935,0.008901702,0.008702849,0.008259363,0.008765302,-0.007511955,0.013267387,0.015735588,-0.021641492,0.034150453,0.005483079,-0.010347812,0.023993554,-0.006808084,0.025918213,0.004073431,0.019422153,0.021071003,0.006606639,-0.006190079,0.019058552,0.01936803,0.020749625,0.012429068,-0.007358709,0.025027483,0.007063359,-0.016026844,0.026530664,0.009192813,-0.015220509,0.027748911,0.007770529,-0.007710951,0.025334414,0.007870944,0.024497279,0.022297846,0.024675138,0.003445356,0.026667565,-0.002285471,-0.018600546,0.014907984,0.003725975,-0.006672107,0.012603452,-0.023087146,-0.002452433,0.003243042,-0.004559254,0.012392356,-0.00260075,-0.016691724,0.011401769,-0.007174206,0.013122519,-0.00966934,-0.024591335,0.011961896,0.006646351,0.002103132,0.013314808,-0.003258371,0.008223077,0.006973687,0.001376302,0.008637677,-0.001777956,-0.022782164,0.013040132,-0.006318593,-0.022950465,0.010227016,0.016483079,0.036465368,0.013327163,0.005167077,0.034263379,-0.004602537,-0.005762463,-0.003467406,-0.010291761,0.038021836,0.009334874,0.001212346,0.047988925,-0.000951935,0.002109744,-0.005010721,0.033808316,0.022939312,-0.003540457,0.045234912,0.004683623,-0.005599364,0.03617149,0.033174246,0.016035901,0.006169939,0.023990939,-0.005164825,0.078175748,0.009376657,-0.006308882,-0.003727889,0.012585135,-0.00187965,0.007072809,0.036210187,0.0126001,-0.011417696,0.064726749,-0.024412856,0.003556017,0.003500664,0.027582971,-0.032021754,-0.007785306,-0.00059904,0.093979246,0.010959912,-0.020020688,0.058437907,-0.002636571,-0.018584164,0.030317294,0.020659159,0.007015261,0.023199539,0.120572884,0.041812778,0.143472467,-0.029096976,-0.02302124,-0.081259955,-0.043402725,-0.025752625,0.021701951,0.013880604,0.022915899,0.014257684,0.020865713,0.024416542,0.017231354,0.030461183,0.03217892,0.024597213,-0.017329451,0.033613699,0.023944693,0.03407715,0.039467793,0.025134407,-0.035673348,-0.084356494,-0.012663726,-0.017545901,-0.112013267,-0.051769908,-0.136874773,-0.020275809,0.009510437,0.000968653,0.006883225,0.008216453,0.009712278,-0.091800017,-0.132219072,0.008312331,-0.085655428,0.004301743,0.00366793,-0.039412448,-0.001746572,0.046061198,0.051967507,0.032958843,0.033095832,0.031803481,-0.021096773,0.017164226,0.0193777,0.018568651,-0.015904364,0.010609466,-0.007346019,0.003081393,0.008410926,0.02982142,0.007983881,-0.003203964,-0.006827838,-0.001481389,-0.001088866,-0.005337817,-0.000812675,-0.000293273,-0.005626662,0.00729531,0.000729864,-0.003095073,0.01183667,-0.004362633,0.000846715,9.04E-05,0.003083774,0.001032349,-0.005087046,-0.000137937,0.001970309,0.020095961,0.000913832,-0.0012289,-0.00517689,-0.001293162,-0.006813642,-0.000193713,-0.000218164,-0.019537841,0.004507856,0.001661531,0.000387457,-0.006819298,0.019055898,-0.004694005,4.73E-05,-0.006911056,0.008963575,0.008354907,0.007216678,-0.003608929,-0.002983433,-0.003009079,-0.001526914,-0.00444978,-0.00169711,0.00316634,0.007034027,0.003046435,-0.000606458,-0.000382629,0.053881227,0.048102398,0.03447378,-0.011220314,-0.006235689,-0.043668073,-0.004091155,-0.029380644,-0.015526,-0.054982187,-0.025506804,-0.031466123,-0.032426724,-0.031925666,-0.064442459,-0.06653883,0.041075769,-0.020707938,0.009113467,-0.025279685,0.001457816,0.00452968,0.008294338,0.004486533,-0.001037404,0.007884731,0.004956372,0.008170868,0.005513996,-0.010703521,-0.010082813,-0.006719171,-0.013759205,0.026368999,0.003031091,0.001826659,0.005520535,0.02031998,0.058207419,0.067063177,-0.028650937,0.017259169,-0.057538308,-0.018949551,0.015401385,0.021260037,-0.020597689,-0.031403347,0.003856083,0.049507288,-0.051812632,0.005465118,-0.021803121,-0.008840074,-0.011848661,-0.054592748,-0.071936432,-0.078423263,-0.018996147,0.007200391,0.002556106,-0.000691739,-0.001577052,0.001971955,0.002208248,0.010988134,0.023239571,0.007521855,0.016409281,0.001908592,0.001914462,0.000396463,0.001849103,0.000250493,-0.002266368,-0.003949347,8.02E-05,0.000398066,-0.001381767,-0.00210308,0.007668552,0.008195991,0.001867684,0.007912322,0.006621887,0.001793518,0.000339357,0.015994134,0.04521169,0.014474916,-0.013129338,0.019161454,-0.000151181,-0.000400572
4/1/2014,0.011797996,0.013017388,-0.000290433,-0.034320369,0.035482297,0.010428403,0.003960409,0.00262718,0.005672047,0.0016977,0.00607828,0.133704411,0.024935387,0.007283993,0.012696047,0.001868086,0.001093292,0.008602162,0.00734679,0.000615246,0.012564308,-0.001032471,0.008147853,0.003829134,0.020718735,0.007413685,0.006927569,0.00721083,-0.03819644,0.011407067,0.012653471,-0.019581609,0.016402019,0.004571149,0.000692871,0.009077796,0.00160151,0.011782877,-0.001149636,0.009173388,0.018378813,0.006242943,0.000434637,0.008938221,0.018018612,0.010403919,0.014973065,0.00212398,0.013105089,0.005101917,0.000427751,0.008540932,0.007952053,0.005509893,0.009213436,0.003577269,-0.001800462,0.008021771,0.010051241,0.020851869,0.022687001,0.017025708,-0.014998046,0.020518764,-0.00563718,-0.015149247,0.00406602,-0.01591112,-0.028185837,-0.00224473,-0.00835701,-0.013296804,-0.015664407,-0.029659737,-0.003194109,-0.008576744,-0.021942923,0.004096237,-0.026471139,0.012979283,-0.061765397,-0.05258597,-0.025613043,-0.02770942,-0.035415798,-0.023184491,-0.02819222,-0.017256883,-0.028501985,-0.045211201,-0.024879251,-0.024738872,-0.038400014,-0.011392139,-0.039667865,-0.055728539,-0.025824924,0.000616682,-0.003776368,0.033341016,0.016609958,-0.00859569,0.016529365,0.008421523,0.024531614,-0.00345434,0.007772841,0.018479214,0.003930549,0.007779011,0.015123164,0.020167587,0.003939222,0.007701279,0.040541997,0.015627041,0.008832211,0.01460166,0.010148695,0.009734249,0.009820545,0.00892932,0.018284907,0.026673761,0.026973356,0.035459295,0.023628658,0.026118966,-0.000677386,0.017007486,-0.001440234,0.01438312,0.022172196,0.032953696,0.010471193,0.018462114,-0.02231222,0.006803884,0.019893916,0.028272907,0.044177025,-0.026759566,0.038206232,0.043447287,-0.024043031,0.024963895,-0.001095257,0.052846632,-0.054831723,0.041250645,0.015848217,0.016766528,0.017223908,0.007357031,0.006550574,0.020717979,-0.013690249,-0.012802099,-0.034870087,-0.048790268,-0.017159486,0.027034739,0.016560219,0.02522304,0.025162029,0.051214555,0.048248279,0.045010677,0.034947328,0.077394105,0.049453721,-0.074070199,-0.017155912,-0.017396291,-0.059927248,-0.072399197,-0.016833163,-0.02585151,-0.028032995,-0.006346208,-0.008243291,-0.026359642,0.01784515,-0.101484508,-0.013464594,0.013287745,0.00515507,0.009104472,0.008214774,0.00765646,0.02095641,0.00770081,0.001597842,-0.073066196,0.0027477,-0.001978643,-0.048351668,-0.008778668,-0.021919457,-0.008140374,0.041342938,0.037949887,0.036766236,-0.010409696,0.031227892,0.058135167,0.000884107,0.002741343,0.023118969,0.0203085,-0.000354974,0.019843552,0.022051423,0.008556489,0.004801936,0.004905671,0.008182644,0.001076738,0.013116114,0.004200149,0.013203134,0.007554807,0.020735536,0.00055241,0.006189382,0.010530383,0.008802521,0.012352427,0,0.018358501,0.004455948,0.005650914,0.001143513,0.006541676,0.013130836,0.000423478,0.007180446,0.013440621,0.001717996,0.005143785,0.00552897,0,0.006307639,0.011682589,0.003930225,0.015311693,0.002759754,0.029019374,0.007499436,0.010785245,0.005661557,0.02375331,0.025544878,0.018566708,0.007965894,0.001559944,0.004224147,0.001379547,0.005660023,0.005748493,0.006016347,0.009302393,0.026761607,0.00995928,0.011041324,0.017699577,0.03956641,0.03264182,0.012614043,-0.006274858,0.083627251,-0.007406425,0.005717568,0.025975485,0.000543358,0.007533023,0.004826913,0.004811557,0.004922739,-0.030675656,-0.030935907,0.044279052,0.005703434,0.038289575,0.041565341,0.029844438,0.016983968,0.036476005,0.033763999,0.036723366,0.036491383,0.032323966,0.022312529,0.014815086,-0.010042464,-0.00936684,0.013947284,0.030954606,-0.001108023,0.034506735,-0.01810707,-0.054151711,0.016053063,0.150409474,-0.053820893,-0.126059809,0.01369131,-0.01091922,-0.081367345,0.012269056,0.016393066,-0.018512447,-0.030214858,0.096533898,-0.00444754,0.027729212,0.068047737,-0.02078769,-0.060035127,0.025332861,-0.101001178,-0.164055756,0.033798968,0.000795507,0.007886932,0.001785517,-0.009386466,0.00387212,0.005501051,0.005313381,-0.009299371,0.04194149,0.031637774,0.012486131,-0.002115661,0.002488053,0.001115886,0.000336367,0.001406716,-0.018606362,-0.009656306,0.000279145,0.001533527,0.008351778,0.000894144,-0.021560103,0.030702831,0.009007721,0.020145415,0.026132152,-0.001256518,-0.000720329,0.002261614,0.01869214,0.001980227,-0.002807252,0.005855704,0.009289377,-0.009257385
5/1/2014,0.019859207,0.074405536,-0.000137776,0.034697689,0.035482297,0.030285317,0.049267092,0.003269866,0.015023052,0.011357798,0.003549921,-0.150659278,0.004642934,0.031282719,0.005112152,0.021018181,0.022259256,0.018037728,0.020256163,0.020801357,0.019112403,0.02157437,0.011466611,0.021334687,0.007519557,0.022587987,0.022941233,0.022685447,0.007827607,0.021379111,0.005485975,0.041462393,0.016136932,0.022453734,0.029917655,0.01397052,0.032273459,0.012095337,0.014615589,0.016371789,0.010651211,0.023070658,0.033336644,0.014089919,0.013238086,0.019088374,0.010521607,0.033275797,0.010478539,0.023320601,0.035091184,0.013741415,0.023938342,0.035223871,0.015227282,0.022664817,0.030174255,0.014927393,0.015927446,0.01570248,0.015094101,0.017237571,0.016234534,0.005729552,0.021216915,0.02731291,0.01666936,0.017074498,0.018790585,0.016017688,0.037720346,0.018463871,0.017282258,0.01854618,0.016086141,0.022999455,0.028722551,0.01692952,0.014990929,0.01529057,-0.00179019,0.009713173,0.005883783,0.001585678,-0.001742879,0.006205455,0.006122185,0.013759288,0.003207362,0.008493967,0.008569938,0.012535624,0.007001785,0.01624924,0.009788886,0.009982386,0.006897669,0.046379952,0.023926291,0.011201071,0.016754446,0.043858531,0.015828558,0.019240605,0.011792536,0.011278108,0.029091272,0.020784066,0.009908556,0.024573136,0.016437075,0.009933349,0.019816614,0.035421836,0.011399399,0.017499069,0.030549358,0.019014894,0.013251526,0.019387285,0.010146019,0.035912308,0.008327502,0.013274413,0.007632049,-0.012214899,0.013191006,0.007737305,0.031674651,0.032834827,0.000800573,0.005772565,0.00415001,0.0052254,0.014415804,-0.020157571,0.044137771,0.003249447,0.006544329,0.019582916,0.009711099,0.036848008,0.034016821,-0.011761021,0.053509449,0.045780156,0.035976249,0.003056099,0.10006248,0.01820213,0.007518866,0.032712414,0.031599308,0.117433663,-0.003018059,0.012539319,0.028414446,0.027000576,0.026994243,0.016000544,0.023566289,0.017921565,0.02166224,0.020299582,0.022470419,0.016609525,0.012814922,0.012222762,0.019004746,-0.007371404,0.012740901,-0.009589736,0.014915317,0.014947279,-0.004063193,-0.005209659,0.013753371,0.040273919,0.028684832,0.02832881,0.026685491,0.039763472,0.029052048,0.027355015,0.02813391,0.01905188,0.017059114,0.017770352,0.029149574,0.02646146,-0.069111362,-0.067721738,0.025223613,0.034915389,0.036896423,0.036304726,0.029070112,0.033809814,0.027573999,0.038003648,-0.010936631,-0.007140639,-0.007374808,0.027202769,0.018565166,0.006660341,0.014911213,0.022200384,0.00472672,-0.002516124,0.037976868,0.018306535,0.011148466,0.006449669,0.006763265,0.008635573,0.011724903,0.001785902,0.019817941,0.011995477,0.015028531,0.018088617,0.029068857,0.000177532,0.006736638,0.034086357,0.01266626,0.011152551,0,0.022927289,0.00308653,0.007855433,0.000483472,0.014892819,0.039257214,0.006896775,0.012231763,0.019128638,0.00094436,0.011222646,0.009119417,0,0.020406073,0.002360876,0.004704111,0.010955965,0.003657216,0.040169251,0.01403833,0.014142817,0.01035425,0.020543429,0.018445541,0.026481338,0.011021512,0.004084796,0.005206654,0.001410761,0.007230435,0.010479932,0.00741612,-0.01516064,-0.033374093,-0.00511812,-0.014492909,-0.071580804,-0.080954192,-0.054769801,0.012456908,0.036262688,-0.052185695,0.036760896,-0.003426617,0.030036353,0.037317789,0.017359402,-0.03135156,-0.030046921,-0.030985524,-0.020806405,-0.02079982,0.032274983,0.017766441,0.024050116,0.026780141,0.027584975,0.022989346,0.025018799,0.029227828,0.033160017,0.024171134,0.023708733,0.045606963,-0.039468422,-0.01289333,-0.023598726,-0.020146065,-0.007432364,-0.046520014,-0.010582152,-0.016864803,0.047570443,0.062452792,0.044447762,0.042452822,0.015707582,0.021675617,0.086053825,0.012125929,0.04314184,0.064119686,-0.047084865,-0.070976057,-0.042230562,-0.091494371,-0.034475709,-0.02474339,-0.026222315,-0.057608988,-0.039165504,-0.032014122,-0.056826216,-0.05348863,0.013949267,0.014015953,0.019182876,0.024837326,0.005128008,0.012461231,0.004310511,0.016217508,0.013339005,-0.005556188,0.014303225,0.005349949,0.008410507,0.001931328,-0.001003114,0.000322003,0.012918225,0.025638841,-0.000299443,0.00133338,0.007901154,0.002678738,0.017998905,0.030552136,0.020046829,0.015767837,0.004947876,0.002171856,4.99E-05,0.01227297,0.001586125,0.012776596,0.000802882,0.024894072,0.037113812,-0.000809084
